Penal Code,Crime,Weapon Used,Age,Gender,Cognizable,Time,Date,Location,FIR Launched by
390,Robbery,knife,74,Male,TRUE,5:26,15/4/2022,Dolphin Chowk,Soham
298,Uttering words with deliberate intent to wound religious feelings,,71,Male,FALSE,12:17,22/6/2020,Chintamani II,Vineet
354A,Sexual harassment,,27,Female,FALSE,7:44,8/4/2021,Khau Gali,Rashmi
415,Cheating,,35,Male,FALSE,14:41,21/5/2022,Chintamani III,Prem
445,House-breaking,stones,57,Male,TRUE,21:31,11/11/2020,Chintamani II,Navjot
300,Murder,knife,31,Male,TRUE,22:23,5/8/2022,Bibwewadi Gavthan,Anand
354A,Sexual harassment,,24,Female,FALSE,8:40,27/6/2023,Swargate,Smita
383,Extortion,ropes,25,Male,TRUE,6:51,5/3/2021,Swargate,Shantanu
383,Extortion,knife,29,Male,TRUE,5:23,31/1/2023,Katraj,Shantanu
337,Causing hurt by act endangering life or personal safety of other,knife,48,Male,TRUE,22:55,18/3/2021,KK Market,Anand
300,Murder,knife,52,Male,TRUE,13:00,23/6/2021,Shani Mandir,Sachin
410,Stolen property,,65,Male,FALSE,15:33,21/11/2021,Sukhsagar Nagar,Soham
510,Misconduct in public by a drunken person,,55,Male,FALSE,3:53,13/3/2020,Shani Mandir,Anand
359,Kidnapping,gun,20,Male,TRUE,10:27,30/5/2022,Swargate,Prasad
304B,Dowry death,,59,Female,TRUE,5:26,1/6/2021,City Pride,Shweta
298,Uttering words with deliberate intent to wound religious feelings,,44,Male,FALSE,19:32,29/10/2020,Chintamani I,Rohit
390,Robbery,knife,35,Male,TRUE,14:42,31/11/2021,Bibwewadi Gavthan,Suresh
304A,Causing of death by negligence,,52,Male,FALSE,20:43,14/5/2022,Bibwewadi Gavthan,Prasad
425,Mischief,,46,Male,FALSE,16:46,16/12/2021,Chintamani I,Virat
354A,Sexual harassment,,37,Female,FALSE,11:50,9/8/2022,Khau Gali,Meena
391,Dacoity,,28,Male,FALSE,20:41,25/3/2023,City Pride,Shantanu
510,Misconduct in public by a drunken person,,35,Male,FALSE,4:38,16/5/2020,Shani Mandir,Sachin
464,Making a false document,,53,Male,FALSE,22:50,6/11/2021,Dolphin Chowk,Riyan
304A,Causing of death by negligence,,29,Male,FALSE,0:14,15/7/2020,City Pride,Milind
442,House-trespass,,71,Male,FALSE,11:06,7/12/2020,Sukhsagar Nagar,Sujal
415,Cheating,,18,Male,FALSE,14:24,21/11/2020,Sukhsagar Nagar,
378,Theft,,31,Male,TRUE,9:49,7/11/2023,Khau Gali,Om
312,Causing Miscarriage,,30,Female,FALSE,18:42,21/9/2022,City Pride,Tina
445,House-breaking,hockey stick,67,Male,TRUE,8:31,31/3/2022,Chintamani III,Sujal
425,Mischief,,54,Male,FALSE,4:52,6/4/2021,Chintamani I,Milind
390,Robbery,knife,25,Male,TRUE,23:05,29/6/2022,Katraj,Parag
312,Causing Miscarriage,,69,Female,FALSE,23:26,30/10/2022,Shani Mandir,Sapna
375,Rape,,50,Female,TRUE,11:20,18/3/2023,Chintamani II,Tina
463,Forgery,,64,Male,FALSE,7:16,24/4/2020,Chintamani I,Atharva
354A,Sexual harassment,,45,Female,FALSE,10:49,21/2/2023,Bibwewadi Gavthan,Divya
425,Mischief,,54,Male,FALSE,10:05,23/10/2021,Dolphin Chowk,Prasad
312,Causing Miscarriage,,34,Female,FALSE,22:00,29/6/2021,Chintamani II,Rashmi
312,Causing Miscarriage,,54,Female,FALSE,10:11,15/2/2020,City Pride,Divya
415,Cheating,,29,Male,FALSE,2:07,8/6/2022,Bibwewadi Gavthan,Navjot
375,Rape,,18,Male,TRUE,22:52,13/3/2021,Chintamani II,
375,Rape,,24,Female,TRUE,15:37,26/7/2023,Chintamani III,Tina
464,Making a false document,,58,Male,FALSE,0:04,5/4/2020,Bibwewadi Gavthan,Sujal
510,Misconduct in public by a drunken person,,60,Male,FALSE,3:44,11/5/2023,Khau Gali,Shantanu
425,Mischief,,71,Male,FALSE,4:17,12/12/2020,Swargate,Atif
310,Thug ,gun,20,Male,TRUE,4:51,16/10/2022,City Pride,Shantanu
390,Robbery,ropes,41,Male,TRUE,20:51,5/6/2021,Chintamani III,Abdul
359,Kidnapping,knife,31,Male,TRUE,23:21,8/8/2021,KK Market,Sujoy
463,Forgery,,24,Male,FALSE,2:18,11/3/2021,Shani Mandir,Sujal
383,Extortion,gun,30,Male,TRUE,6:23,1/10/2022,Khau Gali,Rohit
337,Causing hurt by act endangering life or personal safety of other,gun,55,Male,TRUE,3:08,7/8/2021,Khau Gali,Shantanu
298,Uttering words with deliberate intent to wound religious feelings,,27,Male,FALSE,13:20,10/5/2023,Chintamani II,Debashish
359,Kidnapping,ropes,32,Male,TRUE,3:52,22/2/2022,Dolphin Chowk,Sachin
298,Uttering words with deliberate intent to wound religious feelings,,54,Male,FALSE,18:38,26/3/2022,Swargate,Virat
464,Making a false document,,53,Male,FALSE,21:52,24/6/2021,City Pride,Neeraj
378,Theft,,48,Male,TRUE,5:48,6/3/2021,Shani Mandir,Vaibhav
464,Making a false document,,32,Male,FALSE,0:06,30/8/2023,Chintamani I,Sujoy
376B,Sexual intercourse by husband upon his wife during separation,,40,Male,FALSE,12:03,2/2/2022,City Pride,Dheeraj
497,Adultery,,63,Male,FALSE,22:58,1/5/2021,Khau Gali,Prem
304B,Dowry death,,68,Female,TRUE,17:42,14/6/2020,Swargate,Smita
510,Misconduct in public by a drunken person,,25,Male,FALSE,13:34,18/4/2022,Mahesh Society,Prasad
442,House-trespass,,19,Male,FALSE,18:12,20/6/2021,Chintamani I,Arya
510,Misconduct in public by a drunken person,,20,Male,FALSE,13:43,30/11/2022,Sukhsagar Nagar,Sujoy
326A,Voluntarily causing grievous hurt by use of acid,acid,63,Male,FALSE,13:47,5/3/2023,Chintamani III,Suresh
410,Stolen property,,65,Male,FALSE,18:40,15/10/2023,Chintamani I,Abdul
310,Thug ,gun,44,Male,TRUE,20:10,2/3/2022,Sukhsagar Nagar,Vineet
510,Misconduct in public by a drunken person,,36,Male,FALSE,21:07,29/8/2020,Katraj,Sunil
415,Cheating,,54,Male,FALSE,12:10,26/9/2023,Sukhsagar Nagar,Dheeraj
410,Stolen property,,21,Male,FALSE,15:41,9/4/2022,Mahesh Society,Parag
415,Cheating,,43,Male,FALSE,21:58,4/10/2021,KK Market,Vineet
337,Causing hurt by act endangering life or personal safety of other,gun,69,Male,TRUE,15:25,8/10/2020,Mahesh Society,Atharva
442,House-trespass,,44,Male,FALSE,9:25,30/1/2020,Bibwewadi Gavthan,Sameer
354A,Sexual harassment,,24,Female,FALSE,18:23,30/7/2020,Katraj,Shweta
442,House-trespass,,18,Female,FALSE,19:23,26/7/2023,Khau Gali,
445,House-breaking,stones,42,Male,TRUE,0:59,17/11/2021,Katraj,Milind
410,Stolen property,,35,Male,FALSE,23:55,11/8/2021,Shani Mandir,Abhay
300,Murder,gun,61,Male,TRUE,23:16,30/1/2020,Dolphin Chowk,Arijit
375,Rape,,33,Female,TRUE,0:48,17/11/2023,Swargate,Aarti
310,Thug ,knife,73,Male,TRUE,1:33,1/5/2020,Swargate,Virat
396,"Dacoity,Murder",knife,60,Male,TRUE,0:46,26/3/2022,City Pride,Vaibhav
383,Extortion,gun,53,Male,TRUE,20:27,17/1/2023,Mahesh Society,Parthiv
354A,Sexual harassment,,36,Female,FALSE,14:10,17/4/2023,KK Market,Riya
445,House-breaking,stones,44,Male,TRUE,5:13,2/5/2021,Sukhsagar Nagar,Arijit
510,Misconduct in public by a drunken person,,61,Male,FALSE,20:03,7/9/2023,Bibwewadi Gavthan,Mustufa
376B,Sexual intercourse by husband upon his wife during separation,,33,Male,FALSE,5:44,27/12/2021,Katraj,Debashish
391,Dacoity,,71,Male,FALSE,22:57,9/4/2022,Sukhsagar Nagar,Soham
304A,Causing of death by negligence,,38,Male,FALSE,13:40,15/10/2021,Chintamani II,Sunil
463,Forgery,,28,Male,FALSE,11:48,22/11/2020,Khau Gali,Suresh
375,Rape,,65,Female,TRUE,13:25,5/1/2022,Sukhsagar Nagar,Sneha
463,Forgery,,25,Male,FALSE,11:34,23/11/2020,Khau Gali,Amar
410,Stolen property,,25,Male,FALSE,7:37,6/8/2020,Chintamani II,Lakshay
298,Uttering words with deliberate intent to wound religious feelings,,21,Male,FALSE,3:16,3/12/2023,City Pride,Shantanu
410,Stolen property,,28,Male,FALSE,0:25,25/4/2022,Bibwewadi Gavthan,Sameer
464,Making a false document,,51,Male,FALSE,1:28,3/12/2021,Katraj,Navjot
442,House-trespass,,26,Male,FALSE,22:52,13/10/2022,Khau Gali,Vaibhav
326A,Voluntarily causing grievous hurt by use of acid,acid,44,Male,FALSE,22:04,16/5/2023,Chintamani II,Atharva
391,Dacoity,,68,Male,FALSE,18:32,5/7/2021,Chintamani III,Lakshay
415,Cheating,,74,Male,FALSE,3:00,14/4/2023,KK Market,Aslam
359,Kidnapping,gun,59,Male,TRUE,6:54,18/5/2020,Dolphin Chowk,Ajay
326A,Voluntarily causing grievous hurt by use of acid,acid,53,Male,TRUE,17:07,27/7/2022,Bibwewadi Gavthan,Ramesh
383,Extortion,ropes,51,Male,TRUE,15:39,23/11/2021,Chintamani II,Navjot
337,Causing hurt by act endangering life or personal safety of other,gun,34,Male,TRUE,10:36,21/8/2021,Bibwewadi Gavthan,Sachin
298,Uttering words with deliberate intent to wound religious feelings,,70,Male,FALSE,15:29,20/5/2021,KK Market,Amar
415,Cheating,,50,Male,FALSE,19:24,26/3/2021,Katraj,Abdul
304A,Causing of death by negligence,,18,Male,FALSE,7:19,12/2/2022,Shani Mandir,
312,Causing Miscarriage,,52,Female,FALSE,1:21,26/10/2023,Dolphin Chowk,Shweta
510,Misconduct in public by a drunken person,,47,Male,FALSE,13:19,1/6/2021,Mahesh Society,Atif
510,Misconduct in public by a drunken person,,29,Male,FALSE,20:59,17/8/2023,Mahesh Society,Shantanu
300,Murder,gun,24,Male,TRUE,11:44,29/7/2020,Bibwewadi Gavthan,Rohit
354A,Sexual harassment,,25,Female,FALSE,0:31,28/8/2020,Sukhsagar Nagar,Anita
304A,Causing of death by negligence,,17,Female,FALSE,10:19,20/6/2022,Swargate,
326A,Voluntarily causing grievous hurt by use of acid,acid,61,Male,FALSE,9:50,22/12/2020,Dolphin Chowk,Atif
337,Causing hurt by act endangering life or personal safety of other,gun,37,Male,TRUE,1:06,11/7/2022,Khau Gali,Sachin
383,Extortion,knife,18,Male,TRUE,21:24,26/6/2021,Chintamani III,
376B,Sexual intercourse by husband upon his wife during separation,,74,Male,FALSE,16:17,17/1/2021,Sukhsagar Nagar,Suresh
326A,Voluntarily causing grievous hurt by use of acid,acid,43,Male,FALSE,19:58,28/6/2020,Khau Gali,Sameer
378,Theft,,61,Male,TRUE,9:56,13/1/2023,Swargate,Arya
375,Rape,,23,Female,TRUE,13:53,23/9/2022,Khau Gali,Kavita
326A,Voluntarily causing grievous hurt by use of acid,acid,71,Male,TRUE,5:46,5/5/2021,Dolphin Chowk,Mustufa
359,Kidnapping,ropes,68,Male,TRUE,4:05,27/7/2020,Katraj,Vineet
390,Robbery,ropes,39,Male,TRUE,16:25,23/8/2022,City Pride,Arya
326A,Voluntarily causing grievous hurt by use of acid,acid,49,Male,TRUE,5:40,6/2/2023,Chintamani I,Amar
298,Uttering words with deliberate intent to wound religious feelings,,20,Male,FALSE,3:38,9/3/2021,Mahesh Society,Suresh
445,House-breaking,hockey stick,31,Male,TRUE,19:19,13/9/2023,Chintamani II,Debashish
298,Uttering words with deliberate intent to wound religious feelings,,49,Male,FALSE,23:33,3/12/2020,Chintamani III,Sunil
410,Stolen property,,35,Male,FALSE,12:16,28/3/2022,Chintamani I,Suresh
310,Thug ,gun,24,Male,TRUE,3:43,27/4/2023,KK Market,Milind
359,Kidnapping,ropes,58,Male,TRUE,16:41,4/7/2021,Chintamani I,Shantanu
359,Kidnapping,ropes,32,Male,TRUE,11:31,7/5/2021,Sukhsagar Nagar,Debashish
375,Rape,,40,Female,TRUE,9:26,2/8/2023,City Pride,Sonia
354A,Sexual harassment,,75,Female,FALSE,17:37,5/10/2022,Khau Gali,Sapna
464,Making a false document,,27,Male,FALSE,15:36,2/8/2021,Swargate,Shantanu
359,Kidnapping,ropes,20,Male,TRUE,11:58,19/12/2023,KK Market,Aslam
396,"Dacoity,Murder",gun,70,Male,TRUE,23:33,1/8/2023,Swargate,Dheeraj
337,Causing hurt by act endangering life or personal safety of other,knife,65,Male,TRUE,11:24,3/1/2023,Katraj,Vaibhav
445,House-breaking,stones,40,Male,TRUE,5:03,10/6/2021,Chintamani III,Abhay
304B,Dowry death,,53,Female,TRUE,14:30,21/8/2020,Shani Mandir,Pooja
376B,Sexual intercourse by husband upon his wife during separation,,64,Male,FALSE,6:51,7/12/2020,KK Market,Kailash
415,Cheating,,21,Male,FALSE,21:20,15/11/2022,Chintamani I,Suresh
497,Adultery,,26,Male,FALSE,14:26,27/8/2021,KK Market,Sujal
354D,Stalking,,63,Female,FALSE,3:36,5/7/2022,KK Market,Riya
396,"Dacoity,Murder",gun,28,Male,TRUE,8:48,18/5/2023,Mahesh Society,Sujal
376B,Sexual intercourse by husband upon his wife during separation,,62,Male,FALSE,8:43,17/4/2021,Khau Gali,Sujal
326A,Voluntarily causing grievous hurt by use of acid,acid,22,Male,FALSE,21:38,8/12/2021,Khau Gali,Sameer
442,House-trespass,,52,Male,FALSE,1:56,8/8/2021,Mahesh Society,Suresh
378,Theft,,41,Male,TRUE,9:07,20/6/2020,Chintamani I,Aslam
310,Thug ,gun,41,Male,TRUE,0:59,4/6/2022,Shani Mandir,Soham
375,Rape,,26,Female,TRUE,2:49,6/1/2023,Mahesh Society,Poonam
337,Causing hurt by act endangering life or personal safety of other,ropes,66,Male,TRUE,10:48,17/7/2020,Chintamani I,Sunil
298,Uttering words with deliberate intent to wound religious feelings,,50,Male,FALSE,7:01,21/7/2023,Bibwewadi Gavthan,Kailash
354D,Stalking,,38,Female,FALSE,0:58,7/4/2023,Mahesh Society,Kajal
375,Rape,,66,Female,TRUE,9:21,11/2/2020,Katraj,Rashmi
445,House-breaking,stones,50,Male,TRUE,14:57,3/5/2020,Chintamani III,Om
463,Forgery,,50,Male,FALSE,23:38,15/8/2020,Chintamani III,Shantanu
300,Murder,knife,50,Male,TRUE,11:15,17/9/2023,KK Market,Rohit
304A,Causing of death by negligence,,38,Male,FALSE,10:53,14/3/2020,Chintamani III,Vaibhav
354D,Stalking,,50,Female,FALSE,9:24,11/12/2021,Mahesh Society,Meena
326A,Voluntarily causing grievous hurt by use of acid,acid,35,Male,FALSE,23:33,2/8/2023,Chintamani I,Vineet
310,Thug ,ropes,45,Male,TRUE,16:23,29/12/2022,Sukhsagar Nagar,Sunil
383,Extortion,gun,18,Male,TRUE,21:04,4/3/2022,Sukhsagar Nagar,
383,Extortion,gun,31,Male,TRUE,22:15,22/7/2020,Mahesh Society,Sujoy
312,Causing Miscarriage,,69,Female,FALSE,3:47,6/9/2020,Swargate,Rashmi
337,Causing hurt by act endangering life or personal safety of other,knife,52,Male,TRUE,22:27,8/5/2021,KK Market,Sachin
396,"Dacoity,Murder",knife,69,Male,TRUE,5:59,5/2/2022,Katraj,Shantanu
310,Thug ,knife,71,Male,TRUE,6:33,1/11/2023,Shani Mandir,Lakshay
383,Extortion,knife,40,Male,TRUE,21:47,7/8/2021,Shani Mandir,Parthiv
359,Kidnapping,ropes,25,Male,TRUE,10:42,25/6/2022,Bibwewadi Gavthan,Suresh
510,Misconduct in public by a drunken person,,68,Male,FALSE,11:24,1/9/2020,Chintamani III,Ajay
396,"Dacoity,Murder",ropes,43,Male,TRUE,1:39,20/8/2023,Dolphin Chowk,Vineet
375,Rape,,43,Female,TRUE,19:05,29/7/2022,Chintamani I,Jyoti
304B,Dowry death,,17,Female,TRUE,17:32,25/4/2023,Swargate,
410,Stolen property,,49,Male,FALSE,8:35,27/2/2023,Khau Gali,Prem
425,Mischief,,69,Male,FALSE,22:22,26/5/2023,Chintamani I,Soham
304A,Causing of death by negligence,,42,Male,FALSE,0:40,16/11/2021,Dolphin Chowk,Ajay
464,Making a false document,,32,Male,FALSE,14:43,13/7/2020,Shani Mandir,Mahendra
425,Mischief,,35,Male,FALSE,15:28,10/2/2023,Mahesh Society,Atharva
354A,Sexual harassment,,41,Female,FALSE,14:55,10/4/2022,Bibwewadi Gavthan,Mona
425,Mischief,,27,Male,FALSE,20:43,24/3/2021,Chintamani II,Dheeraj
497,Adultery,,52,Male,FALSE,7:04,3/2/2021,Katraj,Om
390,Robbery,ropes,68,Male,TRUE,21:26,24/9/2021,Bibwewadi Gavthan,Sujoy
410,Stolen property,,71,Male,FALSE,23:31,11/7/2021,Chintamani II,Mahendra
326A,Voluntarily causing grievous hurt by use of acid,acid,55,Male,FALSE,5:01,22/10/2022,Chintamani III,Aslam
304B,Dowry death,,64,Female,TRUE,2:34,25/4/2021,Chintamani III,Pooja
359,Kidnapping,knife,63,Male,TRUE,5:50,28/10/2023,Chintamani II,Sujal
415,Cheating,,22,Male,FALSE,7:36,3/3/2021,City Pride,Navjot
497,Adultery,,26,Male,FALSE,14:13,3/4/2022,Chintamani I,Sujal
378,Theft,,38,Male,TRUE,5:24,21/11/2023,Khau Gali,Ramesh
445,House-breaking,rod,48,Male,TRUE,14:13,23/10/2022,Dolphin Chowk,Rohit
464,Making a false document,,21,Male,FALSE,9:26,7/7/2022,Khau Gali,Sujoy
376B,Sexual intercourse by husband upon his wife during separation,,56,Male,FALSE,0:14,27/3/2023,Bibwewadi Gavthan,Sunil
359,Kidnapping,gun,18,Male,TRUE,19:22,10/11/2022,Sukhsagar Nagar,
376B,Sexual intercourse by husband upon his wife during separation,,72,Male,FALSE,0:42,29/7/2022,KK Market,Atharva
359,Kidnapping,knife,21,Male,TRUE,8:39,10/11/2020,Dolphin Chowk,Ramesh
378,Theft,,47,Male,TRUE,11:34,15/11/2023,Bibwewadi Gavthan,Sunil
354A,Sexual harassment,,60,Female,FALSE,16:31,13/2/2023,Dolphin Chowk,Jyoti
354A,Sexual harassment,,67,Female,FALSE,3:40,2/9/2021,KK Market,Kavita
337,Causing hurt by act endangering life or personal safety of other,gun,32,Male,TRUE,12:11,25/7/2023,Bibwewadi Gavthan,Prasad
375,Rape,,59,Female,TRUE,13:32,28/1/2023,Chintamani I,Sapna
300,Murder,knife,44,Male,TRUE,2:55,15/4/2023,City Pride,Parag
304A,Causing of death by negligence,,73,Male,FALSE,18:41,18/1/2021,KK Market,Suresh
463,Forgery,,17,Male,FALSE,13:32,18/8/2020,Dolphin Chowk,
337,Causing hurt by act endangering life or personal safety of other,ropes,19,Male,TRUE,19:59,13/1/2022,Sukhsagar Nagar,Ajit
445,House-breaking,hockey stick,52,Male,TRUE,17:41,7/10/2020,Katraj,Sachin
445,House-breaking,hammer,37,Male,TRUE,23:18,19/5/2023,Chintamani III,Sachin
337,Causing hurt by act endangering life or personal safety of other,knife,21,Male,TRUE,10:54,14/1/2023,City Pride,Amar
425,Mischief,,60,Male,FALSE,4:44,16/5/2021,Dolphin Chowk,Soham
304B,Dowry death,,64,Female,TRUE,14:26,23/4/2022,Shani Mandir,Kavita
445,House-breaking,rod,72,Male,TRUE,1:30,10/7/2021,KK Market,Debashish
337,Causing hurt by act endangering life or personal safety of other,knife,46,Male,TRUE,12:50,14/4/2022,Shani Mandir,Riyan
354A,Sexual harassment,,64,Female,FALSE,14:23,22/6/2023,Chintamani III,Smita
391,Dacoity,,24,Male,FALSE,10:12,13/3/2021,KK Market,Arya
337,Causing hurt by act endangering life or personal safety of other,knife,29,Male,TRUE,13:57,19/5/2022,KK Market,Navjot
390,Robbery,knife,42,Male,TRUE,23:57,1/10/2021,Bibwewadi Gavthan,Abhay
390,Robbery,gun,74,Male,TRUE,7:10,21/1/2020,Chintamani II,Atif
390,Robbery,knife,62,Male,TRUE,0:59,16/6/2020,Khau Gali,Om
375,Rape,,67,Female,TRUE,10:08,21/1/2021,Mahesh Society,Divya
310,Thug ,knife,29,Male,TRUE,3:06,19/9/2023,Khau Gali,Sujoy
378,Theft,,48,Male,TRUE,9:15,2/2/2022,KK Market,Kailash
359,Kidnapping,gun,56,Male,TRUE,14:59,23/9/2020,Chintamani III,Mahendra
383,Extortion,knife,36,Male,TRUE,22:50,1/6/2023,Katraj,Sachin
391,Dacoity,,64,Male,FALSE,18:45,26/7/2023,Sukhsagar Nagar,Arya
410,Stolen property,,38,Male,FALSE,0:57,19/10/2022,Shani Mandir,Rohit
337,Causing hurt by act endangering life or personal safety of other,knife,42,Male,TRUE,2:19,3/8/2021,KK Market,Anand
326A,Voluntarily causing grievous hurt by use of acid,acid,72,Male,TRUE,15:24,13/1/2023,Swargate,Aslam
354D,Stalking,,30,Female,FALSE,13:29,15/10/2021,Shani Mandir,Divya
510,Misconduct in public by a drunken person,,63,Male,FALSE,1:52,1/12/2020,Shani Mandir,Mahendra
415,Cheating,,55,Male,FALSE,19:28,4/10/2021,Sukhsagar Nagar,Abhay
312,Causing Miscarriage,,37,Female,FALSE,15:42,2/6/2023,Bibwewadi Gavthan,Kajal
376B,Sexual intercourse by husband upon his wife during separation,,20,Male,FALSE,11:36,4/3/2023,KK Market,Dheeraj
463,Forgery,,34,Male,FALSE,21:11,3/6/2020,KK Market,Kailash
298,Uttering words with deliberate intent to wound religious feelings,,37,Male,FALSE,16:21,25/1/2023,Chintamani III,Ajay
354D,Stalking,,54,Female,FALSE,0:35,30/5/2021,KK Market,Sonia
376B,Sexual intercourse by husband upon his wife during separation,,46,Male,FALSE,14:39,11/3/2021,Chintamani II,Riyan
304B,Dowry death,,59,Female,TRUE,15:17,26/6/2021,Swargate,Mona
378,Theft,,49,Male,TRUE,10:06,25/12/2022,Khau Gali,Ramesh
410,Stolen property,,27,Male,FALSE,9:34,18/8/2020,City Pride,Dheeraj
442,House-trespass,,64,Male,FALSE,4:06,13/12/2021,Chintamani I,Aslam
359,Kidnapping,ropes,64,Male,TRUE,19:29,9/9/2023,Dolphin Chowk,Sujal
298,Uttering words with deliberate intent to wound religious feelings,,51,Male,FALSE,2:34,26/10/2022,KK Market,Sunil
354D,Stalking,,58,Female,FALSE,17:59,6/2/2022,Chintamani II,Priya
298,Uttering words with deliberate intent to wound religious feelings,,20,Male,FALSE,1:02,2/6/2020,Shani Mandir,Suresh
300,Murder,gun,43,Male,TRUE,7:41,11/7/2020,Sukhsagar Nagar,Kailash
376B,Sexual intercourse by husband upon his wife during separation,,43,Male,FALSE,17:17,20/5/2020,Shani Mandir,Parag
445,House-breaking,stones,40,Male,TRUE,7:13,24/6/2020,Katraj,Milind
378,Theft,,69,Male,TRUE,5:53,28/8/2023,Chintamani II,Atif
300,Murder,ropes,16,Male,TRUE,8:52,5/2/2022,Khau Gali,
326A,Voluntarily causing grievous hurt by use of acid,acid,33,Male,TRUE,22:49,12/3/2021,Chintamani I,Virat
510,Misconduct in public by a drunken person,,17,Male,FALSE,10:28,4/6/2021,Sukhsagar Nagar,
375,Rape,,42,Female,TRUE,4:53,26/8/2023,Bibwewadi Gavthan,Kajal
337,Causing hurt by act endangering life or personal safety of other,knife,20,Male,TRUE,15:29,2/3/2021,Bibwewadi Gavthan,Atharva
390,Robbery,ropes,57,Male,TRUE,11:50,1/4/2023,Khau Gali,Sachin
359,Kidnapping,gun,23,Male,TRUE,4:58,15/3/2023,Shani Mandir,Sachin
445,House-breaking,rod,30,Male,TRUE,11:49,15/10/2022,Swargate,Soham
390,Robbery,gun,19,Male,TRUE,1:02,14/6/2021,Chintamani II,Shantanu
378,Theft,,22,Male,TRUE,20:02,30/7/2022,Shani Mandir,Mustufa
464,Making a false document,,28,Male,FALSE,18:08,11/12/2023,KK Market,Atharva
410,Stolen property,,54,Male,FALSE,4:55,22/12/2023,Mahesh Society,Soham
415,Cheating,,70,Male,FALSE,22:22,22/12/2022,City Pride,Amar
510,Misconduct in public by a drunken person,,44,Male,FALSE,10:51,12/9/2020,Chintamani III,Suresh
390,Robbery,gun,45,Male,TRUE,9:50,3/3/2021,Mahesh Society,Abdul
425,Mischief,,70,Male,FALSE,7:41,21/2/2023,Chintamani III,Atif
463,Forgery,,64,Male,FALSE,9:32,28/4/2021,Bibwewadi Gavthan,Amar
359,Kidnapping,knife,70,Male,TRUE,20:26,18/10/2020,Chintamani I,Anand
390,Robbery,gun,32,Male,TRUE,16:38,7/3/2021,Swargate,Arya
310,Thug ,gun,65,Male,TRUE,17:24,5/7/2023,Chintamani III,Ajay
445,House-breaking,stones,24,Male,TRUE,21:44,29/5/2020,City Pride,Atharva
304B,Dowry death,,57,Female,TRUE,19:06,3/2/2022,Dolphin Chowk,Divya
464,Making a false document,,28,Male,FALSE,19:53,18/9/2021,Mahesh Society,Suresh
383,Extortion,gun,67,Male,TRUE,21:54,3/10/2023,Dolphin Chowk,Arya
337,Causing hurt by act endangering life or personal safety of other,gun,48,Male,TRUE,19:54,6/2/2023,City Pride,Sachin
337,Causing hurt by act endangering life or personal safety of other,ropes,71,Male,TRUE,6:20,27/9/2021,Chintamani II,Parag
396,"Dacoity,Murder",ropes,73,Male,TRUE,22:47,17/11/2023,Mahesh Society,Sachin
442,House-trespass,,68,Male,FALSE,18:12,26/1/2023,Chintamani II,Ramesh
445,House-breaking,hockey stick,47,Male,TRUE,9:29,20/12/2020,Katraj,Sachin
354A,Sexual harassment,,23,Female,FALSE,23:12,29/2/2021,Sukhsagar Nagar,Riya
378,Theft,,51,Male,TRUE,6:10,17/9/2023,Mahesh Society,Milind
375,Rape,,61,Female,TRUE,14:30,29/12/2022,Chintamani II,Meena
445,House-breaking,hockey stick,66,Male,TRUE,6:51,1/11/2020,Khau Gali,Shantanu
390,Robbery,gun,74,Male,TRUE,21:38,20/7/2021,Sukhsagar Nagar,Soham
337,Causing hurt by act endangering life or personal safety of other,knife,49,Male,TRUE,10:24,24/1/2020,KK Market,Soham
312,Causing Miscarriage,,61,Female,FALSE,18:12,5/9/2022,Khau Gali,Mona
445,House-breaking,hammer,31,Male,TRUE,3:07,20/11/2021,City Pride,Abdul
